ss1,ss2,ss3
1.1250053664303779e-5,8.91642365107289e-6,8.678182881125492e-6
5.821955341080932e-6,1.6286359802053935e-6,1.5640782545090488e-5
2.4136147899568366e-5,9.15313014337117e-6,2.077509877772885e-5
5.248711011509792e-6,2.6040663668742315e-5,4.5278577863011405e-5
4.939310510771996e-6,2.7668761267142016e-5,9.355756588805095e-6
1.1263566600742941e-5,3.2466395797046413e-6,2.9830344411006344e-5
1.235081185360331e-5,8.967751252917399e-6,1.3291895499436887e-5
1.8058509629557822e-5,1.130505246061993e-5,6.881422319312287e-6
1.4441416021013902e-5,1.1634240139503964e-5,1.255281918874206e-5
4.188848337268407e-5,5.139356044546598e-5,1.6744074418209944e-5
1.4819952575331397e-5,2.6805026920474436e-6,1.1975771796282979e-5
1.4061601196083164e-5,3.0184837518343978e-5,3.731063262045761e-5
1.427992197161575e-5,5.331410849627374e-5,3.808676449072934e-5
1.7756876062863025e-5,8.762585666155618e-6,3.968467325315712e-6
1.5754122864538647e-5,1.5687265403174427e-5,2.01929380127089e-5
2.1106150543780063e-5,4.60691883391067e-6,2.2945380441578388e-5
2.2083522437486933e-5,2.4297097377512695e-5,2.2840950460003146e-6
2.8945378633458085e-5,1.3646975402360106e-5,3.510556559749581e-5
4.2605773083416595e-5,5.8046846338920554e-6,5.409196680799106e-7
2.0223885803382812e-5,5.627423740246576e-7,3.152408986077634e-5
1.74539963178714e-5,4.651124592038531e-5,4.20124376143583e-5
3.164975836547379e-5,2.6927483303418223e-5,1.0821505019840988e-5
6.992109502577738e-8,1.1269005425788128e-5,8.9891552405352e-6
5.748418106692984e-6,1.4495683098811287e-5,1.9897572818515178e-5
1.1501480258676293e-5,3.1055184970701956e-5,2.0705727137946876e-5
2.0870280387570074e-5,4.414290171479252e-5,2.1845287250390634e-5
1.8365259811125448e-5,3.592618840593241e-5,4.765090736265467e-7
2.3178288382226337e-5,9.16307566778968e-6,3.854573160331249e-6
6.750459686642381e-6,2.4463335760663863e-5,3.326238528288056e-5
2.5151630822720265e-6,1.7788729590957415e-5,1.0704207672622317e-5
5.534210657996009e-6,4.652302812890855e-6,7.422240511449896e-6
2.7041154056760784e-5,2.737866449052278e-5,2.7277061163695182e-5
2.806286713277896e-5,2.2192110257492847e-5,1.3262108315539552e-6
2.8761539206974648e-5,9.664749496499782e-7,2.6298521342342613e-5
1.1233606421379093e-5,1.995071817508929e-5,1.7612571365527418e-5
1.423174869251527e-5,1.1725772980919385e-5,2.8871378511533377e-5
2.9983211295167003e-6,1.406828449955357e-5,5.03419398311212e-6
3.853319260534178e-5,1.5655631860127132e-5,1.3148520315928884e-5
1.4298055910697792e-5,3.5668656744052456e-5,8.11639521410796e-6
3.168782610960785e-5,2.353205037381116e-5,1.5353257728193293e-5
6.238985910608388e-5,1.611285381578048e-5,6.195984750278833e-5
1.1259813068636473e-5,3.5426509303675205e-5,1.3731313120866186e-6
1.209802830286719e-5,1.7445756890144354e-5,1.9771270613587743e-5
2.182964979450546e-5,1.6136510796561708e-5,3.260437113031871e-6
2.7083483860766566e-5,5.5167797855091355e-6,4.6725093632111525e-6
2.0573369871809803e-5,7.036448635060494e-6,2.8084239195925542e-5
7.772893680565686e-6,2.339338796443165e-5,2.8574783847866363e-5
3.6540563217615577e-6,3.071293368872907e-5,7.620297229713775e-6
3.3373940066451245e-6,9.433237320491617e-6,2.388414136911294e-5
1.675962519161605e-5,4.343166535101441e-5,2.54568586249949e-5
1.1670047073879093e-5,5.298172490626325e-6,4.431400616886506e-6
1.0539691234768824e-5,1.2719607099142316e-6,2.161446971008345e-5
4.875236369429581e-5,1.1681663018169803e-5,2.966112456798584e-6
1.374646545672153e-5,1.3099312387155204e-5,3.087044947598081e-6
4.223615493896181e-6,2.3823387125853576e-5,1.4306838328841954e-6
9.31025076882709e-6,2.922757110312032e-5,1.914314492889004e-5
5.5769005720656085e-6,7.850023408977269e-6,8.398777675645871e-6
1.665058655725581e-5,5.1656480730102384e-6,3.920920806136104e-5
6.461636672890793e-6,1.6713923545001475e-5,1.3930159957348257e-5
2.530096073703344e-5,5.927620313828942e-5,1.751642023070231e-5
3.063379233487731e-6,4.533494499965122e-5,1.0778335189381819e-5
6.0622578581110434e-5,2.4943946003811255e-5,2.3767599772596596e-5
1.9118116065766253e-6,9.26159742024101e-6,4.055985141022026e-6
2.0988162938726787e-5,9.317748743895705e-6,7.625344551425893e-7
4.708009061712122e-6,1.3159361792341824e-5,1.7374944980168802e-5
5.168297603240524e-6,2.9042446024994757e-5,2.2431001999294152e-5
6.419873913395055e-6,1.2649941922360176e-5,9.719176617443738e-6
4.141360959084292e-6,3.2930185235162175e-5,7.239474523192848e-5
3.2171914992007204e-5,8.180952237736031e-6,3.0431114717753125e-6
2.3644486209414323e-5,2.9506771537930866e-5,2.541769319117602e-6
3.326650668363924e-5,1.722387147348328e-5,9.20607617300432e-6
3.643019478933883e-6,2.6857671082657022e-5,2.0393080829647737e-5
5.337692222993334e-5,5.5435073456535376e-5,3.5897451832227285e-5
5.842391446349165e-6,3.1563514781135095e-6,2.2895397859643716e-5
1.3171898578818583e-5,3.4556189346182396e-5,8.274082664844366e-6
1.800478356988006e-5,1.6147182286860112e-5,1.6676109972411448e-5
7.636377139290926e-7,1.4100973672185717e-6,2.5270333777643864e-5
2.2440618813243305e-6,3.2473357723427785e-6,3.761370257580499e-5
3.836679612411631e-5,1.9717111831718132e-5,7.5895763203547745e-6
2.610867548790444e-5,1.8424792361484126e-5,8.20491445160544e-6
1.9981094209275584e-5,6.590477005539989e-6,2.3844376181829252e-5
2.1642271192606424e-5,8.995708462766533e-6,3.923930016590864e-5
8.538277359489619e-6,1.7763893762036608e-5,3.3850032014499067e-5
3.8719666814729945e-5,7.361636472597145e-6,9.6862768218621e-6
1.8441201514081482e-5,2.049910740833327e-6,2.8128392333291843e-5
1.0725321239127667e-5,2.228141415985098e-5,2.2401736805509572e-6
2.0654794833892753e-5,3.2403084445136114e-6,2.356256543548348e-5
3.1132475087126147e-5,7.613476837540083e-6,9.329066912854716e-6
3.241236108309655e-5,8.209743814454914e-5,2.958147552722248e-5
4.177246042266654e-6,1.3194698980125088e-5,1.096180400586411e-5
4.61325114424954e-5,1.4234324776544294e-5,1.3835725395490461e-6
1.864833438595701e-5,1.213668721300179e-5,7.115882618657687e-6
6.517451447742087e-5,5.8665753633418334e-5,6.962654182045322e-5
2.164304543171229e-5,1.3016838439118868e-6,2.312204745659878e-5
4.165199010120474e-6,1.3481971153170933e-5,2.712506405264345e-5
1.3469091237227621e-5,1.9569655284404458e-5,8.287465624035638e-6
2.2945958044903587e-5,2.9163892707912863e-5,3.6332604477372024e-5
2.8617148770188772e-5,2.7523861852300075e-5,1.1092881934871102e-5
2.6812592425531913e-5,5.5703608342940454e-5,2.602168491519699e-6
3.5311195837338806e-5,2.727695981649987e-5,3.6957203428044604e-5
6.643126847809289e-6,2.4751152611598716e-5,2.1851076951741137e-5
1.269869683395299e-5,2.7101091448537447e-5,2.501547527348055e-5
2.737046974294559e-5,2.103325921039519e-6,3.381380528167922e-5
2.4776156146078443e-5,1.5146561971099515e-5,1.6491015209522764e-5
1.0488736355753853e-5,4.704634908299985e-6,2.763947270588438e-6
1.3939990239603479e-5,1.1712926787571646e-5,6.937453713058199e-5
4.317140743083568e-6,1.4133344032955758e-5,2.181339525990741e-5
3.91850295171632e-5,1.0898630116921162e-5,2.3245932103490914e-5
3.022132123636111e-6,1.4890821707354694e-5,3.127559340475865e-5
2.945315669100548e-5,6.170637295424528e-5,4.984897713031171e-5
1.164663337665358e-5,8.053316592051634e-6,9.080052195037017e-6
4.5439439879863305e-5,6.789881035810539e-6,3.376653829711194e-5
6.392495707332086e-6,1.9070325579380972e-5,2.0322760731910096e-5
3.922708939474606e-5,1.7556476619021203e-5,1.318570298501965e-7
5.547530181930783e-5,4.0937788812562264e-5,1.5845102947069114e-5
5.747345349839429e-6,1.652023478502462e-5,2.3375055939368117e-5
5.3049765840257886e-6,1.1298394192736456e-6,1.7527693323488112e-5
1.937206158479437e-5,4.062900447248168e-6,2.07743933227834e-5
2.493224294322639e-5,2.342961254959739e-5,2.435146378703965e-5
8.494695734671169e-6,5.305159667077542e-5,4.06857199162877e-5
1.714690846856116e-5,3.422748067435359e-5,7.719862210662005e-7
2.4946658684756512e-6,1.8409188558546153e-5,2.5090416047291056e-5
4.525410467772584e-6,6.06128812274513e-6,7.641285010306541e-6
4.220910759540934e-9,3.906402869895802e-5,4.2500467060967614e-6
1.0010629275143257e-5,1.8697129236100903e-5,1.6230869503500524e-5
9.749633913665324e-6,1.3881408805668499e-5,1.3520075847721933e-6
1.3562514482668312e-6,3.5505244294823926e-5,1.382424354220874e-5
3.2681275950071124e-5,2.682243199764778e-5,8.553116848168869e-7
2.958627720127732e-5,3.283015198290993e-5,3.054668997981084e-5
1.8140465916924995e-5,1.0708710817652058e-5,1.629204834988669e-5
2.5410536356775937e-5,9.826494871219558e-6,2.4897743098637747e-5
2.1456164112101837e-5,2.063802389309945e-5,3.120674337774358e-5
2.3192885272327796e-5,6.437505147327969e-6,1.2025352960275639e-5
9.261713346519419e-5,4.60351376883688e-5,0.00010959671612517103
1.3922611508788994e-5,6.918839438376921e-6,3.6896510533818965e-6
2.0533330952753038e-5,6.562308860911319e-5,2.6493346074626816e-5
1.4957731672103656e-6,3.918865989993812e-5,3.459670894768019e-5
3.155212510282116e-5,7.722241750629557e-6,3.931913426307535e-6
1.046219738022591e-5,2.3887515051765066e-5,2.208089051164913e-6
9.357248326267207e-6,4.319323072983309e-5,5.6162441112112036e-6
2.2892643948569005e-5,1.177603490612671e-6,1.94484937767126e-5
1.2840980037928961e-5,4.472966361795679e-8,9.888864990163085e-6
2.0397222458441257e-5,1.4761879441788378e-5,2.96107518001813e-6
2.4940764809152107e-5,5.932187911993129e-6,3.27288963679303e-6
5.202229505791872e-6,7.268854353738681e-6,1.904922315093913e-5
3.6529700345232154e-5,3.880268930158179e-5,2.6182490163490696e-5
4.284094203778109e-6,7.3655788238142335e-6,9.489053034646895e-6
1.2869501670125195e-5,4.362273291374552e-6,1.6045184566076716e-5
1.296578337970547e-6,1.0183846879382263e-6,1.324214961959039e-5
3.783792499425445e-5,5.844354506377751e-6,7.569697923835598e-6
8.175496707702715e-6,1.708143037687626e-5,1.5380719661846993e-5
5.2571798550956794e-5,5.243980093991166e-5,3.370491146655551e-5
1.0396225076933737e-5,3.314141751982956e-5,4.0994707724243e-5
3.3311363667589586e-5,2.229840600384389e-5,8.765815552719306e-6
1.4803906604427878e-5,1.9328677976171784e-5,3.522028325709325e-6
1.9099804066158187e-5,5.122686677960324e-7,1.803575203671644e-5
1.3642602933395867e-5,1.2511921790410838e-5,1.2171906107843284e-5
1.1123619116482309e-5,5.721144041404917e-5,1.1093680363604441e-5
2.8365444642638898e-5,1.5687174503045163e-5,1.5600739185281076e-5
9.892249101710499e-6,4.27807761652045e-5,1.0422647405777258e-5
8.51748254831988e-6,7.575257191284728e-6,2.3853744261428596e-5
3.3461381356229646e-5,4.870776075132991e-6,4.0252386869844096e-5
1.8597515194619173e-5,4.8671861863010595e-5,2.8549620684661366e-5
4.266029338510461e-6,5.891158876212035e-6,3.195544672006218e-5
2.4746962236133668e-5,4.650002628809069e-7,3.4658722301313706e-6
1.7075697940273487e-6,1.9895852968137922e-5,2.45022180613174e-5
5.854210585922795e-7,1.685916564530616e-5,8.236745353623282e-6
1.0294143490040772e-5,5.222223174121469e-7,9.747086595123563e-6
3.602712159369675e-5,9.740943171902004e-6,8.219342001976515e-6
1.326541521658277e-5,3.1623660515965564e-5,6.207113064675027e-6
3.395942787003913e-5,2.6113422175182504e-5,4.920476569987248e-7
2.657204197329022e-5,9.574455519443509e-6,3.967266273012692e-6
3.825472941536345e-5,6.423572111477317e-6,2.0810013411950836e-5
1.8521353170228882e-5,1.2302723416107673e-6,1.3112080643546495e-5
2.222528341430029e-5,1.0944011971917653e-5,6.523162165325522e-6
1.8384528492157177e-5,1.4110008238417644e-5,3.8320318157953875e-6
2.1164028591071116e-5,4.74691899087314e-6,6.4119467156972e-8
2.16736210847592e-5,8.139493799998697e-6,1.1394001549103776e-6
5.737135364495792e-5,2.07493099154562e-5,9.60157273597073e-6
2.104158930384492e-5,6.950890105915828e-6,3.331935090002893e-5
1.0206408001869557e-5,1.164700699509278e-5,1.7173421714034138e-7
1.6092769818899613e-5,1.9426094975582788e-5,9.313231694036e-6
4.442446829377099e-5,1.1392181054820178e-5,4.242202259420948e-5
9.363502433682117e-7,6.789315230759574e-6,2.2486678778875105e-5
2.5744418827934177e-5,1.993543819034502e-5,1.3977233161365092e-5
9.144167249919235e-6,4.497108752176284e-6,1.5367294532725426e-6
2.8678791007487994e-5,3.4110738022010384e-5,5.796422146001852e-6
2.426854385418621e-6,2.3392811778590585e-5,4.2019119338271245e-5
1.0561003631362786e-5,1.5680228126573976e-5,3.689522820363385e-7
3.9765785610611615e-6,5.6870630404382785e-6,2.9970673428563073e-5
1.7389149731550857e-5,5.236010566219426e-5,9.182325137923246e-6
